Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1774269648,50,,Aggregated,26.600000,0.000000,740,890,1000,1100,1400,2000,5200,8100,9000,12000,12000,3401,0,740.0,972.3970807404322,26.645499980077147,11516.129833180457,2296.4748603351954
1774269649,50,,Aggregated,26.500000,0.000000,740,880,1000,1100,1400,2000,5200,8100,9000,12000,12000,3435,0,740.0,968.030748257259,26.645499980077147,11516.129833180457,2297.556040756914
1774269650,50,,Aggregated,27.500000,0.000000,740,880,1000,1100,1400,1900,5200,8100,9000,12000,12000,3464,0,740.0,964.7725365938878,26.645499980077147,11516.129833180457,2300.5360854503465
1774269651,50,,Aggregated,27.600000,0.000000,730,880,990,1100,1400,1900,5200,7900,9000,12000,12000,3505,0,730.0,959.5725167296912,26.645499980077147,11516.129833180457,2297.962910128388
1774269652,50,,Aggregated,28.200000,0.000000,730,870,990,1100,1400,1900,5200,7900,9000,12000,12000,3540,0,730.0,953.9311398807939,26.645499980077147,11516.129833180457,2301.5381355932204
1774269653,50,,Aggregated,28.100000,0.000000,720,870,990,1100,1400,1900,5100,7900,9000,12000,12000,3570,0,720.0,948.842499396602,26.645499980077147,11516.129833180457,2300.505882352941
1774269654,50,,Aggregated,29.500000,0.000000,720,860,990,1100,1400,1900,5100,7900,9000,12000,12000,3596,0,720.0,943.8667831538676,26.645499980077147,11516.129833180457,2302.265016685206
1774269655,50,,Aggregated,29.800000,0.000000,720,860,990,1100,1400,1900,5100,7800,9000,12000,12000,3619,0,720.0,940.7353367678086,26.645499980077147,11516.129833180457,2300.501519756839
1774269656,50,,Aggregated,30.300000,0.000000,720,860,990,1100,1400,1900,5100,7800,9000,12000,12000,3622,0,720.0,940.824689206136,26.645499980077147,11516.129833180457,2299.9381557150746
1774269657,50,,Aggregated,30.300000,0.000000,720,860,990,1100,1400,1900,5100,7800,9000,12000,12000,3628,0,720.0,942.8408287653351,26.645499980077147,11516.129833180457,2301.742006615215
1774269658,50,,Aggregated,29.300000,0.000000,720,870,990,1100,1400,2000,5100,7800,9000,12000,12000,3659,0,720.0,952.1446341244506,26.645499980077147,11516.129833180457,2305.3705930582128
1774269659,50,,Aggregated,26.700000,0.000000,730,880,1000,1100,1400,2000,5100,7800,9000,12000,12000,3692,0,730.0,954.5662732180516,26.645499980077147,11516.129833180457,2300.332340195016
1774269660,50,,Aggregated,24.000000,0.000000,730,890,1000,1100,1400,2000,5100,7800,9000,12000,12000,3715,0,730.0,954.8661058694049,26.645499980077147,11516.129833180457,2294.9547779273216
1774269661,50,,Aggregated,25.900000,0.000000,730,880,1000,1100,1400,2000,5100,7800,9000,12000,12000,3742,0,730.0,953.3116066752336,26.645499980077147,11516.129833180457,2290.203634420096
1774269662,50,,Aggregated,26.000000,0.000000,730,880,1000,1100,1400,2000,5100,7800,9000,12000,12000,3765,0,730.0,951.103755048752,26.645499980077147,11516.129833180457,2288.042496679947
1774269663,50,,Aggregated,24.500000,0.000000,730,890,1000,1100,1400,2000,5100,7800,9000,12000,12000,3790,0,730.0,951.1948994300045,26.645499980077147,11516.129833180457,2290.235356200528
1774269664,50,,Aggregated,23.300000,0.000000,730,890,1000,1100,1400,2000,5000,7700,9000,12000,12000,3814,0,730.0,953.1047126937215,26.645499980077147,11516.129833180457,2296.3704771893026
1774269665,50,,Aggregated,22.100000,0.000000,740,890,1000,1100,1400,2000,5000,7700,9000,12000,12000,3837,0,740.0,952.3794320448388,26.645499980077147,11516.129833180457,2291.8772478498827
1774269666,50,,Aggregated,21.300000,0.000000,740,890,1000,1100,1400,2000,5000,7700,9000,12000,12000,3858,0,740.0,952.0628490705408,26.645499980077147,11516.129833180457,2286.882581648523
1774269667,50,,Aggregated,21.300000,0.000000,740,890,1000,1100,1400,2000,5000,7700,9000,12000,12000,3877,0,740.0,952.4777149658473,26.645499980077147,11516.129833180457,2291.1137477431002
1774269668,50,,Aggregated,22.500000,0.000000,740,900,1000,1100,1400,2000,5000,7700,9000,12000,12000,3911,0,740.0,951.5683262820761,26.645499980077147,11516.129833180457,2302.332651495781
1774269669,50,,Aggregated,24.300000,0.000000,740,900,1000,1100,1400,2000,5000,7700,9000,12000,12000,3931,0,740.0,951.1031265065753,26.645499980077147,11516.129833180457,2304.1467819893155
1774269670,50,,Aggregated,25.300000,0.000000,740,890,1000,1100,1400,2000,4900,7700,9000,12000,12000,3953,0,740.0,950.556987236649,26.645499980077147,11516.129833180457,2306.966860612193
1774269671,50,,Aggregated,23.800000,0.000000,750,900,1000,1100,1400,2000,4900,7700,9000,12000,12000,3962,0,750.0,952.5300171006478,26.645499980077147,11516.129833180457,2307.2864714790508
1774269672,50,,Aggregated,23.600000,0.000000,750,900,1000,1100,1400,2000,4900,7700,9000,12000,12000,3964,0,750.0,953.1263385894783,26.645499980077147,11516.129833180457,2306.35141271443
1774269673,50,,Aggregated,23.300000,0.000000,750,900,1000,1100,1400,2000,4900,7700,9000,12000,12000,3966,0,750.0,954.3043657450102,26.645499980077147,11516.129833180457,2305.7430660615228
1774269674,50,,Aggregated,21.300000,0.000000,750,900,1000,1100,1400,2000,4900,7700,9000,12000,12000,3972,0,750.0,958.894716873228,26.645499980077147,11516.129833180457,2303.5226586102717
1774269675,50,,Aggregated,19.200000,0.000000,750,900,1000,1100,1500,2100,5000,7700,9000,12000,12000,3989,0,750.0,973.5603326860737,26.645499980077147,11516.129833180457,2306.898470794685
1774269676,50,,Aggregated,17.600000,0.000000,750,910,1000,1100,1500,2300,4900,7600,9000,12000,12000,4021,0,750.0,990.2474997621085,26.645499980077147,11516.129833180457,2308.9054961452375
1774269677,50,,Aggregated,15.400000,0.000000,750,910,1000,1100,1500,2300,4900,7600,9000,12000,12000,4025,0,750.0,990.7473962327107,26.645499980077147,11516.129833180457,2308.134409937888
1774269678,50,,Aggregated,15.400000,0.000000,750,910,1000,1100,1500,2300,4900,7600,9000,12000,12000,4025,0,750.0,990.7473962327107,26.645499980077147,11516.129833180457,2308.134409937888
1774269679,50,,Aggregated,15.400000,0.000000,750,910,1000,1100,1500,2300,4900,7600,9000,12000,12000,4025,0,750.0,990.7473962327107,26.645499980077147,11516.129833180457,2308.134409937888
1774269680,50,,Aggregated,15.400000,0.000000,750,910,1000,1100,1500,2300,4900,7600,9000,12000,12000,4025,0,750.0,990.7473962327107,26.645499980077147,11516.129833180457,2308.134409937888
1774269681,50,,Aggregated,15.400000,0.000000,750,910,1000,1100,1500,2300,4900,7600,9000,12000,12000,4025,0,750.0,990.7473962327107,26.645499980077147,11516.129833180457,2308.134409937888
1774269682,50,,Aggregated,8.500000,0.000000,750,920,1000,1100,1500,3000,5700,7700,9000,12000,12000,4050,0,750.0,1024.8128614515458,26.645499980077147,11516.129833180457,2305.4792592592594
1774269683,50,,Aggregated,7.200000,0.000000,750,920,1000,1100,1600,3400,6200,7700,9000,12000,12000,4067,0,750.0,1045.147459399512,26.645499980077147,11516.129833180457,2299.0349151708874
1774269684,50,,Aggregated,7.200000,0.000000,750,920,1000,1100,1600,3400,6200,7700,9000,12000,12000,4067,0,750.0,1045.147459399512,26.645499980077147,11516.129833180457,2299.0349151708874
1774269685,50,,Aggregated,7.200000,0.000000,750,920,1000,1100,1600,3400,6200,7700,9000,12000,12000,4067,0,750.0,1045.147459399512,26.645499980077147,11516.129833180457,2299.0349151708874
1774269686,50,,Aggregated,7.200000,0.000000,750,920,1000,1100,1600,3400,6200,7700,9000,12000,12000,4067,0,750.0,1045.147459399512,26.645499980077147,11516.129833180457,2299.0349151708874
1774269687,50,,Aggregated,7.200000,0.000000,750,920,1000,1100,1600,3400,6200,7700,9000,12000,12000,4067,0,750.0,1045.147459399512,26.645499980077147,11516.129833180457,2299.0349151708874
1774269688,50,,Aggregated,7.200000,0.000000,750,920,1000,1100,1600,3400,6200,7700,9000,12000,12000,4067,0,750.0,1045.147459399512,26.645499980077147,11516.129833180457,2299.0349151708874
1774269689,50,,Aggregated,4.400000,0.000000,760,930,1000,1100,1600,3700,6600,8300,9800,12000,12000,4089,0,760.0,1082.456628903421,26.645499980077147,11680.62899983488,2296.4688187820984
1774269690,50,,Aggregated,4.200000,0.000000,760,930,1100,1100,1700,4000,6900,8300,9800,12000,12000,4110,0,760.0,1111.0291959351346,26.645499980077147,11680.62899983488,2293.2496350364963
1774269691,50,,Aggregated,4.200000,0.000000,760,930,1100,1100,1700,4000,6900,8300,9800,12000,12000,4110,0,760.0,1111.0291959351346,26.645499980077147,11680.62899983488,2293.2496350364963
1774269692,50,,Aggregated,4.200000,0.000000,760,930,1100,1100,1700,4000,6900,8300,9800,12000,12000,4110,0,760.0,1111.0291959351346,26.645499980077147,11680.62899983488,2293.2496350364963
1774269693,50,,Aggregated,4.200000,0.000000,760,930,1100,1100,1700,4000,6900,8300,9800,12000,12000,4110,0,760.0,1111.0291959351346,26.645499980077147,11680.62899983488,2293.2496350364963
1774269694,50,,Aggregated,4.200000,0.000000,760,930,1100,1100,1700,4000,6900,8300,9800,12000,12000,4110,0,760.0,1111.0291959351346,26.645499980077147,11680.62899983488,2293.2496350364963
1774269696,50,,Aggregated,5.900000,0.000000,760,930,1100,1200,1700,4100,7000,8400,11000,12000,12000,4119,0,760.0,1129.2390591776057,26.645499980077147,11816.866666078568,2295.0352027191066
1774269697,50,,Aggregated,4.300000,0.000000,760,940,1100,1200,1800,4400,7000,8400,11000,12000,12000,4140,0,760.0,1154.8076943839126,26.645499980077147,11816.866666078568,2298.7705314009663
1774269698,50,,Aggregated,4.300000,0.000000,760,940,1100,1200,1800,4600,7000,8400,11000,12000,12000,4157,0,760.0,1168.157314089207,26.645499980077147,11816.866666078568,2306.4214577820544
1774269699,50,,Aggregated,5.200000,0.000000,760,940,1100,1200,1900,4600,7000,8400,11000,12000,12000,4182,0,760.0,1175.5312077757546,26.645499980077147,11816.866666078568,2305.251793400287
1774269700,50,,Aggregated,9.000000,0.000000,770,950,1100,1200,1900,4600,7000,8400,11000,12000,12000,4206,0,770.0,1177.1745543372945,26.645499980077147,11816.866666078568,2302.3288159771755
1774269701,50,,Aggregated,11.400000,0.000000,770,950,1100,1200,1900,4600,7000,8400,11000,12000,12000,4238,0,770.0,1175.4550478509493,26.645499980077147,11816.866666078568,2299.922840962718
1774269702,50,,Aggregated,11.400000,0.000000,770,950,1100,1200,1900,4500,7000,8400,11000,12000,12000,4261,0,770.0,1173.5754750943415,26.645499980077147,11816.866666078568,2295.9748885238205
1774269703,50,,Aggregated,12.400000,0.000000,770,940,1100,1200,1800,4500,7000,8400,11000,12000,12000,4299,0,770.0,1168.491789951492,26.645499980077147,11816.866666078568,2292.0458246103744
1774269704,50,,Aggregated,15.100000,0.000000,770,940,1100,1200,1800,4500,7000,8400,11000,12000,12000,4325,0,770.0,1164.7736207132007,26.645499980077147,11816.866666078568,2293.606011560694
1774269705,50,,Aggregated,18.800000,0.000000,760,940,1100,1200,1800,4400,6900,8400,11000,12000,12000,4360,0,760.0,1160.5260041873976,26.645499980077147,11816.866666078568,2292.3669724770643
1774269706,50,,Aggregated,21.300000,0.000000,760,940,1100,1200,1800,4400,6900,8400,11000,12000,12000,4386,0,760.0,1157.2347131606175,26.645499980077147,11816.866666078568,2290.4434564523485
1774269707,50,,Aggregated,24.900000,0.000000,760,940,1100,1200,1800,4400,6900,8400,11000,12000,12000,4415,0,760.0,1153.8957717831618,26.645499980077147,11816.866666078568,2289.726387315968
1774269708,50,,Aggregated,26.500000,0.000000,760,940,1100,1200,1800,4400,6900,8400,11000,12000,12000,4444,0,760.0,1151.850751717994,26.645499980077147,11816.866666078568,2286.626687668767
1774269709,50,,Aggregated,27.300000,0.000000,760,940,1100,1200,1800,4400,6900,8400,11000,12000,12000,4471,0,760.0,1150.3621776557745,26.645499980077147,11816.866666078568,2289.7345112950125
1774269710,50,,Aggregated,28.300000,0.000000,760,940,1100,1200,1800,4400,6900,8400,11000,12000,12000,4490,0,760.0,1149.526408260568,26.645499980077147,11816.866666078568,2288.4420935412027
1774269711,50,,Aggregated,28.700000,0.000000,770,940,1100,1200,1800,4400,6900,8400,11000,12000,12000,4509,0,770.0,1148.5254346141267,26.645499980077147,11816.866666078568,2287.449767132402
1774269712,50,,Aggregated,28.400000,0.000000,770,940,1100,1200,1800,4300,6900,8400,11000,12000,12000,4542,0,770.0,1146.8279303921136,26.645499980077147,11816.866666078568,2295.889035667107
1774269713,50,,Aggregated,27.300000,0.000000,770,940,1100,1200,1800,4300,6900,8400,11000,12000,12000,4563,0,770.0,1146.1434158371137,26.645499980077147,11816.866666078568,2293.089414858646
1774269714,50,,Aggregated,27.500000,0.000000,770,940,1100,1200,1700,4300,6900,8400,11000,12000,12000,4590,0,770.0,1146.2106605688382,26.645499980077147,11816.866666078568,2295.1677559912855
1774269715,50,,Aggregated,26.300000,0.000000,770,940,1100,1200,1700,4300,6900,8300,11000,12000,12000,4617,0,770.0,1144.579802750928,26.645499980077147,11816.866666078568,2288.9863547758287
1774269716,50,,Aggregated,26.300000,0.000000,780,940,1100,1200,1700,4300,6900,8300,11000,12000,12000,4644,0,780.0,1143.1280435258475,26.645499980077147,11816.866666078568,2292.2239448751075
1774269717,50,,Aggregated,25.600000,0.000000,780,940,1100,1200,1700,4300,6900,8300,11000,12000,12000,4671,0,780.0,1140.6053186436045,26.645499980077147,11816.866666078568,2287.0070648683363
1774269718,50,,Aggregated,25.200000,0.000000,770,940,1100,1100,1700,4300,6900,8300,11000,12000,12000,4698,0,770.0,1138.2024721087366,26.645499980077147,11816.866666078568,2291.532141336739
1774269719,50,,Aggregated,25.600000,0.000000,770,940,1100,1100,1700,4200,6900,8300,11000,12000,12000,4726,0,770.0,1135.6300682938822,26.645499980077147,11816.866666078568,2293.9955564959796
1774269720,50,,Aggregated,25.000000,0.000000,770,940,1100,1100,1700,4200,6900,8300,11000,12000,12000,4746,0,770.0,1134.4631950511666,26.645499980077147,11816.866666078568,2293.8015170670037
1774269721,50,,Aggregated,25.200000,0.000000,770,940,1100,1100,1700,4200,6900,8300,11000,12000,12000,4770,0,770.0,1133.1343344871084,26.645499980077147,11816.866666078568,2291.2345911949687
1774269722,50,,Aggregated,25.200000,0.000000,780,940,1100,1100,1700,4200,6900,8300,11000,12000,12000,4787,0,780.0,1133.4923658699847,26.645499980077147,11816.866666078568,2293.5393774806766
1774269723,50,,Aggregated,25.200000,0.000000,780,940,1100,1100,1700,4200,6900,8300,11000,12000,12000,4795,0,780.0,1133.1474929535227,26.645499980077147,11816.866666078568,2295.8521376433787
1774269724,50,,Aggregated,24.600000,0.000000,780,940,1100,1200,1700,4200,6900,8300,11000,12000,12000,4819,0,780.0,1136.673834648698,26.645499980077147,11816.866666078568,2298.6082174725047
1774269725,50,,Aggregated,24.600000,0.000000,780,940,1100,1200,1700,4100,6900,8300,11000,12000,12000,4823,0,780.0,1137.003409894457,26.645499980077147,11816.866666078568,2298.0103669914993
1774269726,50,,Aggregated,22.800000,0.000000,780,940,1100,1200,1800,4100,6900,8300,11000,12000,12000,4842,0,780.0,1142.477367979375,26.645499980077147,11816.866666078568,2298.1959933911608
1774269727,50,,Aggregated,22.800000,0.000000,780,950,1100,1200,1800,4100,6800,8300,11000,12000,12000,4858,0,780.0,1146.2786169477768,26.645499980077147,11816.866666078568,2297.3616714697405
1774269728,50,,Aggregated,19.900000,0.000000,780,950,1100,1200,1800,4100,6800,8300,11000,12000,12000,4863,0,780.0,1147.786499453054,26.645499980077147,11816.866666078568,2298.9749126053875
1774269729,50,,Aggregated,18.900000,0.000000,780,950,1100,1200,1900,4100,6800,8300,11000,12000,12000,4879,0,780.0,1152.6521169910748,26.645499980077147,11816.866666078568,2299.6646853863494
1774269730,50,,Aggregated,16.800000,0.000000,790,950,1100,1200,1900,4100,6700,8100,11000,12000,12000,4905,0,790.0,1158.0161408608576,26.645499980077147,11816.866666078568,2297.7164118246687
1774269731,50,,Aggregated,15.600000,0.000000,790,960,1100,1200,1900,4100,6700,8100,11000,12000,12000,4931,0,790.0,1160.8125443040155,26.645499980077147,11816.866666078568,2293.7917258162643
1774269732,50,,Aggregated,16.000000,0.000000,790,960,1100,1200,1900,4100,6700,8100,11000,12000,12000,4962,0,790.0,1161.8220902869011,26.645499980077147,11816.866666078568,2290.6892382103993
1774269733,50,,Aggregated,15.700000,0.000000,790,960,1100,1200,1900,4100,6700,8100,11000,12000,12000,4991,0,790.0,1158.3434747557387,26.645499980077147,11816.866666078568,2296.3406131035863
1774269734,50,,Aggregated,17.200000,0.000000,790,960,1100,1200,1900,4100,6700,8100,11000,12000,12000,5022,0,790.0,1154.1470100481285,26.645499980077147,11816.866666078568,2297.3942652329747
1774269735,50,,Aggregated,19.000000,0.000000,780,960,1100,1200,1900,4000,6700,8100,11000,12000,12000,5049,0,780.0,1150.1883229193832,26.645499980077147,11816.866666078568,2302.237670825906
1774269736,50,,Aggregated,20.100000,0.000000,780,950,1100,1200,1900,4000,6700,8100,11000,12000,12000,5079,0,780.0,1146.699997351739,26.645499980077147,11816.866666078568,2299.4733215199844
1774269737,50,,Aggregated,21.800000,0.000000,780,950,1100,1200,1900,4000,6600,7900,11000,12000,12000,5105,0,780.0,1143.6996337512999,26.645499980077147,11816.866666078568,2299.8818805093047
1774269738,50,,Aggregated,23.200000,0.000000,780,950,1100,1200,1900,3900,6600,7900,11000,12000,12000,5128,0,780.0,1142.4400300901186,26.645499980077147,11816.866666078568,2302.486349453978
1774269739,50,,Aggregated,24.200000,0.000000,780,950,1100,1200,1900,3900,6600,7900,11000,12000,12000,5167,0,780.0,1139.9792815245078,26.645499980077147,11816.866666078568,2296.639829688407
1774269740,50,,Aggregated,25.700000,0.000000,780,950,1100,1200,1800,3900,6600,7900,11000,12000,12000,5199,0,780.0,1137.4069798377614,26.645499980077147,11816.866666078568,2288.992498557415
1774269741,50,,Aggregated,27.500000,0.000000,780,940,1100,1200,1800,3900,6600,7800,11000,12000,12000,5233,0,780.0,1132.2287787143523,26.645499980077147,11816.866666078568,2283.5906745652587
1774269742,50,,Aggregated,28.700000,0.000000,770,940,1100,1200,1800,3900,6600,7800,11000,12000,12000,5257,0,770.0,1127.9964948267727,21.53875003568828,11816.866666078568,2281.799505421343
1774269743,50,,Aggregated,30.100000,0.000000,770,940,1100,1200,1800,3900,6600,7800,11000,12000,12000,5304,0,770.0,1120.5706160623447,21.53875003568828,11816.866666078568,2286.754524886878
1774269744,50,,Aggregated,30.000000,0.000000,770,940,1100,1200,1800,3900,6600,7800,11000,12000,12000,5325,0,770.0,1118.1531932182224,21.53875003568828,11816.866666078568,2283.202441314554
1774269745,50,,Aggregated,30.800000,0.000000,760,940,1100,1200,1800,3800,6600,7800,11000,12000,12000,5361,0,760.0,1115.0069706382292,21.53875003568828,11816.866666078568,2283.3062861406456
1774269746,50,,Aggregated,30.300000,0.000000,760,930,1100,1200,1800,3800,6600,7800,11000,12000,12000,5384,0,760.0,1113.0350444466826,21.53875003568828,11816.866666078568,2280.162518573551
1774269747,50,,Aggregated,30.200000,0.000000,760,930,1100,1200,1800,3800,6600,7700,11000,12000,12000,5416,0,760.0,1109.7073886490464,21.53875003568828,11816.866666078568,2273.9331610044314
1774269748,50,,Aggregated,30.400000,0.000000,760,930,1100,1200,1800,3800,6600,7700,11000,12000,12000,5443,0,760.0,1107.3479120289448,21.53875003568828,11816.866666078568,2274.234429542532
1774269749,50,,Aggregated,30.500000,0.000000,760,930,1100,1200,1800,3800,6600,7700,11000,12000,12000,5478,0,760.0,1103.6543011146043,21.53875003568828,11816.866666078568,2273.2749178532313
1774269750,50,,Aggregated,31.400000,0.000000,760,920,1100,1200,1800,3700,6600,7700,11000,12000,12000,5501,0,760.0,1102.2739486316893,21.53875003568828,11816.866666078568,2274.8073077622253
1774269751,50,,Aggregated,31.400000,0.000000,760,930,1100,1200,1800,3700,6600,7700,11000,12000,12000,5524,0,760.0,1101.8156541621763,21.53875003568828,11816.866666078568,2276.323135409124
1774269752,50,,Aggregated,30.200000,0.000000,760,930,1100,1200,1800,3700,6600,7700,11000,12000,12000,5540,0,760.0,1102.1757393292007,21.53875003568828,11816.866666078568,2277.47797833935
1774269753,50,,Aggregated,29.000000,0.000000,760,930,1100,1200,1800,3700,6600,7700,11000,12000,12000,5555,0,760.0,1103.5434178826101,21.53875003568828,11816.866666078568,2276.243924392439
1774269754,50,,Aggregated,27.500000,0.000000,760,940,1100,1200,1800,3700,6600,7700,11000,12000,12000,5581,0,760.0,1105.3656607473215,21.53875003568828,11816.866666078568,2276.3329152481633
1774269755,50,,Aggregated,25.200000,0.000000,770,940,1100,1200,1800,3700,6600,7600,11000,12000,12000,5607,0,770.0,1105.458349155213,21.53875003568828,11816.866666078568,2270.637239165329
1774269756,50,,Aggregated,25.000000,0.000000,770,940,1100,1200,1800,3600,6600,7600,11000,12000,12000,5629,0,770.0,1105.101613667614,21.53875003568828,11816.866666078568,2269.3602771362584
1774269757,50,,Aggregated,25.200000,0.000000,770,940,1100,1200,1700,3600,6500,7600,11000,12000,12000,5653,0,770.0,1103.3428306657163,21.53875003568828,11816.866666078568,2265.4574562179373
1774269758,50,,Aggregated,24.600000,0.000000,770,940,1100,1200,1700,3600,6500,7600,11000,12000,12000,5674,0,770.0,1102.7639969682502,21.53875003568828,11816.866666078568,2263.0199154035954
1774269759,50,,Aggregated,24.000000,0.000000,770,940,1100,1200,1700,3600,6500,7500,11000,12000,12000,5708,0,770.0,1100.8358932359745,21.53875003568828,11816.866666078568,2260.3523125437982
1774269760,50,,Aggregated,22.700000,0.000000,760,940,1100,1200,1700,3600,6500,7500,11000,12000,12000,5733,0,760.0,1098.4466859714898,21.53875003568828,11816.866666078568,2260.8637711494853
1774269761,50,,Aggregated,21.800000,0.000000,760,930,1100,1200,1700,3500,6500,7500,11000,12000,12000,5764,0,760.0,1095.9725514919376,21.53875003568828,11816.866666078568,2262.0447605829286
1774269762,50,,Aggregated,23.100000,0.000000,760,930,1100,1200,1700,3500,6500,7500,11000,12000,12000,5802,0,760.0,1092.4519223481836,21.53875003568828,11816.866666078568,2263.0324026197864
1774269763,50,,Aggregated,23.200000,0.000000,760,930,1100,1200,1700,3500,6500,7500,11000,12000,12000,5830,0,760.0,1088.968293754165,21.53875003568828,11816.866666078568,2263.224528301887
1774269764,50,,Aggregated,24.600000,0.000000,760,930,1100,1200,1700,3500,6500,7500,11000,12000,12000,5861,0,760.0,1085.1151468401108,21.53875003568828,11816.866666078568,2263.793891827333
1774269765,50,,Aggregated,26.700000,0.000000,760,920,1100,1200,1700,3400,6500,7500,11000,12000,12000,5896,0,760.0,1080.2009301790854,21.53875003568828,11816.866666078568,2261.1192333785616
1774269766,50,,Aggregated,27.400000,0.000000,750,920,1100,1200,1700,3400,6400,7500,11000,12000,12000,5924,0,750.0,1076.002113760965,21.53875003568828,11816.866666078568,2259.4005739365293
1774269767,50,,Aggregated,28.200000,0.000000,750,920,1100,1200,1700,3400,6400,7500,11000,12000,12000,5953,0,750.0,1071.5224983764106,21.53875003568828,11816.866666078568,2256.378800604737
1774269768,50,,Aggregated,29.300000,0.000000,750,920,1100,1200,1700,3400,6400,7500,11000,12000,12000,5983,0,750.0,1068.4133623120754,21.53875003568828,11816.866666078568,2261.1786729065684
1774269769,50,,Aggregated,29.100000,0.000000,750,910,1000,1200,1700,3300,6400,7400,11000,12000,12000,6010,0,750.0,1066.524774016473,21.53875003568828,11816.866666078568,2258.7394342762063
1774269770,50,,Aggregated,30.900000,0.000000,750,920,1100,1200,1700,3300,6400,7400,11000,12000,12000,6030,0,750.0,1066.6415088386452,21.53875003568828,11816.866666078568,2260.428192371476
1774269771,50,,Aggregated,31.300000,0.000000,750,920,1100,1200,1700,3300,6400,7400,11000,12000,12000,6055,0,750.0,1067.4557319710386,21.53875003568828,11816.866666078568,2262.0084227910816
1774269772,50,,Aggregated,29.800000,0.000000,750,920,1100,1200,1700,3300,6400,7400,11000,12000,12000,6072,0,750.0,1068.2078489446453,21.53875003568828,11816.866666078568,2261.9288537549405
1774269773,50,,Aggregated,28.800000,0.000000,750,930,1100,1200,1700,3200,6400,7300,11000,12000,12000,6104,0,750.0,1067.944919137746,21.53875003568828,11816.866666078568,2263.028505897772
1774269774,50,,Aggregated,28.800000,0.000000,750,920,1100,1200,1700,3200,6400,7300,11000,12000,12000,6130,0,750.0,1065.9357570963691,21.53875003568828,11816.866666078568,2263.2192495921695
1774269775,50,,Aggregated,27.000000,0.000000,750,920,1100,1200,1700,3100,6400,7300,11000,12000,12000,6171,0,750.0,1061.374717739217,21.53875003568828,11816.866666078568,2272.19494409334
1774269776,50,,Aggregated,27.200000,0.000000,750,920,1100,1200,1700,3100,6400,7300,11000,12000,12000,6199,0,750.0,1058.3521303976027,21.53875003568828,11816.866666078568,2268.2534279722536
1774269777,50,,Aggregated,26.700000,0.000000,750,920,1100,1200,1700,3100,6400,7200,11000,12000,12000,6225,0,750.0,1054.8825532867831,21.53875003568828,11816.866666078568,2265.8204016064255
1774269778,50,,Aggregated,26.900000,0.000000,750,910,1100,1200,1700,3000,6400,7200,11000,12000,12000,6263,0,750.0,1051.2942045745408,21.53875003568828,11816.866666078568,2264.547501197509
1774269779,50,,Aggregated,27.100000,0.000000,750,910,1100,1200,1700,3000,6400,7200,11000,12000,12000,6288,0,740.0,1048.8784582866667,21.53875003568828,11816.866666078568,2261.798982188295
1774269780,50,,Aggregated,27.400000,0.000000,750,910,1000,1200,1700,3000,6400,7100,11000,12000,12000,6310,0,750.0,1048.3931618658146,21.53875003568828,11816.866666078568,2262.551822503962
1774269781,50,,Aggregated,27.300000,0.000000,740,910,1000,1200,1700,3000,6400,7100,11000,12000,12000,6340,0,740.0,1046.3544978374214,21.53875003568828,11816.866666078568,2264.989432176656
1774269782,50,,Aggregated,27.100000,0.000000,750,910,1000,1100,1600,3000,6300,7100,11000,12000,12000,6362,0,750.0,1045.6853522082874,21.53875003568828,11816.866666078568,2263.552813580635
1774269783,50,,Aggregated,28.200000,0.000000,750,910,1000,1100,1600,3000,6300,7100,11000,12000,12000,6389,0,750.0,1044.443622971629,21.53875003568828,11816.866666078568,2265.9596180935982
1774269784,50,,Aggregated,28.500000,0.000000,750,910,1000,1100,1600,3000,6300,7100,11000,12000,12000,6423,0,750.0,1043.318891743157,21.53875003568828,11816.866666078568,2263.8580102755723
1774269785,50,,Aggregated,28.700000,0.000000,750,910,1000,1100,1600,2900,6300,7100,11000,12000,12000,6451,0,750.0,1041.7321994587423,21.53875003568828,11816.866666078568,2263.7141528445204
1774269786,50,,Aggregated,28.100000,0.000000,740,910,1000,1100,1600,2900,6300,7100,11000,12000,12000,6479,0,740.0,1040.0648354362943,21.53875003568828,11816.866666078568,2264.8552245716933
1774269787,50,,Aggregated,28.400000,0.000000,740,900,1000,1100,1600,2900,6300,7100,11000,12000,12000,6501,0,740.0,1039.0837156204007,21.53875003568828,11816.866666078568,2264.812028918628
1774269788,50,,Aggregated,27.800000,0.000000,740,900,1000,1100,1600,2900,6300,7100,11000,12000,12000,6532,0,740.0,1036.974586994866,21.53875003568828,11816.866666078568,2263.56552357624
1774269789,50,,Aggregated,27.700000,0.000000,740,900,1000,1100,1600,2800,6300,7100,11000,12000,12000,6564,0,740.0,1034.6289386741587,21.53875003568828,11816.866666078568,2261.2407068860452
1774269790,50,,Aggregated,27.200000,0.000000,740,900,1000,1100,1600,2800,6300,7100,11000,12000,12000,6591,0,740.0,1033.3057601907972,21.53875003568828,11816.866666078568,2261.9632832650586
